0	0.072534945221
1	0.0683544303797
2	0.0955794504182
3	0.122379986477
4	0.160687593423
5	0.166219839142
6	0.172257479601
7	0.206831119545
8	0.187366167024
9	0.221993833505
10	0.244299674267
11	0.24419778002
12	0.267653758542
13	0.288461538462
14	0.297590361446
15	0.3
16	0.294049008168
17	0.300662251656
18	0.30229226361
19	0.300628930818
20	0.275964391691
21	0.309090909091
22	0.303288672351
23	0.325062034739
24	0.325997248968
25	0.346244131455
26	0.337053571429
27	0.346153846154
28	0.341055341055
29	0.323298429319
30	0.404208194906
31	0.390330188679
32	0.379562043796
33	0.376168224299
34	0.348109517601
35	0.397379912664
36	0.361726954492
37	0.433617539586
38	0.427012278308
39	0.404199475066
40	0.401449275362
41	0.406287787183
42	0.425925925926
43	0.415349887133
44	0.406991260924
45	0.434389140271
46	0.448275862069
47	0.47950310559
48	0.451851851852
49	0.440159574468
50	0.512027491409
51	0.462670872766
52	0.432048681542
53	0.494750656168
54	0.512853470437
55	0.413320274241
56	0.469798657718
57	0.549436795995
58	0.510708401977
59	0.413742690058
60	0.45641025641
61	0.391489361702
62	0.558348294434
63	0.431137724551
64	0.510666666667
65	0.553398058252
66	0.581180811808
67	0.565602836879
68	0.537593984962
69	0.525587828492
70	0.514626218852
71	0.489473684211
72	0.528268551237
73	0.52182952183
74	0.428571428571
75	0.445848375451
76	0.536637931034
77	0.546075085324
78	0.574585635359
79	0.592261904762
80	0.495708154506
81	0.497942386831
82	0.529562982005
83	0.609686609687
84	0.592689295039
85	0.599580712788
86	0.6025
87	0.549668874172
88	0.561926605505
89	0.509478672986
90	0.416184971098
91	0.493801652893
92	0.52
93	0.531757754801
94	0.545
95	0.646643109541
96	0.642398286938
97	0.523333333333
98	0.664335664336
99	0.502392344498
100	0.608695652174
101	0.646153846154
102	0.581993569132
103	0.678321678322
104	0.515873015873
105	0.508158508159
106	0.675191815857
107	0.497191011236
108	0.556451612903
109	0.626666666667
110	0.744565217391
111	0.513513513514
112	0.660477453581
113	0.568181818182
114	0.637209302326
115	0.608208955224
116	0.607843137255
117	0.670807453416
118	0.650190114068
119	0.591836734694
120	0.586776859504
121	0.550847457627
122	0.595744680851
123	0.708108108108
124	0.731092436975
125	0.8359375
126	0.592964824121
127	0.51572327044
128	0.568181818182
129	0.733766233766
130	0.596899224806
131	0.71974522293
132	0.635593220339
133	0.701149425287
134	0.561111111111
135	0.714285714286
136	0.484581497797
137	0.611428571429
139	0.625954198473
140	0.7
141	0.51724137931
142	0.166666666667
143	0.682926829268
144	0.462686567164
145	0.41935483871
146	0.729559748428
147	0.65445026178
149	0.657894736842
150	0.573770491803
151	0.641025641026
152	0.775280898876
153	0.6875
154	0.77397260274
155	0.649350649351
156	0.551020408163
157	0.644230769231
158	0.826714801444
159	0.581081081081
160	0.538461538462
161	0.808510638298
162	0.592592592593
163	0.833333333333
165	0.6
166	0.864197530864
167	0.540425531915
168	0.5
169	0.592391304348
170	0.65306122449
171	0.929292929293
172	0.593333333333
173	0.625
174	0.674757281553
175	0.604651162791
176	0.555555555556
177	0.88
178	0.488888888889
180	0.553191489362
181	0.375
182	0.537634408602
183	0.604651162791
184	0.25
187	0.613636363636
188	0.5
189	0.762295081967
190	0.612244897959
191	0.873015873016
192	0.885714285714
194	0.834951456311
195	0.957446808511
196	0.780748663102
197	0.831578947368
198	0.979591836735
199	0.916666666667
200	0.712765957447
202	0.772727272727
206	0.590909090909
209	0.755102040816
210	0.53488372093
211	0.741379310345
213	0.5625
215	0.32
218	0.853658536585
220	0.68
221	0.513513513514
222	0.54347826087
226	0.692307692308
230	0.56
231	0.955555555556
234	0.611111111111
235	0.659090909091
248	0.979591836735
251	0.408163265306
265	0.4
